timestamp_utc,event,x,y,active_window_title,explorer_path,uia_control_type,uia_control_name,ocr_text,label,phishing_score
2025-11-29T12:37:20.565806,snapshot,0,0,Inbox (481) - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"= ? = OCREAN YI Fos 17 8 Or Be bach, fosieditg cogmmcory 1x3 UAY/20q) , Bil | Gesmnbou/D eg 2 diepN G02 1 pdG Saa om co om mall:googie.com/mail/u/O/zogbl#inbox = [4 Gmail Q. Search mail ' | O-~ ?c i: | 2 Compose | . ~ O vw Affaf Anmad New Invoice #4482 Due Imme ? Inbox 481 ; OO Ol x Affaf Ahmad Alert: Unusual Transaction Att vr Starred a ? Snoozed Ol x Affaf Ahmad Subject: Urgent: Your Account f> Sent Ol vw Affaf Anmad HR Payroll Notification - Hi, W D Drafts O x Affaf Anmad Delivery Attempt Failed - A pa | Purchases 25 : Ol x Affaf Ahmad Mailbox Storage Exceeded - ? vy More a Ol x Affaf Ahmad Bank Alert: Unusual Debit Atte Labels + Ol x Affaf Ahmad Your Account Has Been Locke Ol x Affaf Ahmad URGENT: Password Reset Rec Ol x Whiskit Cat Food A shipment from order #8369 Ol x Whiskit Cat Food Order #8369 confirmed - Whi: Ol x Coursera Community Weekly Coursera Support & C 0 x Temu Help us protect your Temu act",0,0.04268652086241663
2025-11-29T12:37:22.944653,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"OCREGK aes OCREAN Yi Fos 17 8 Or Be bachy fomedig cogmmcory] _ | RETIN ee PRI ISIC ST en CM: METail coogle-com/mail/u/0/zogbitinbox/EMicqz@dzcp N@zixtghRXIiZpjiZera vb = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | ??Your Account Has Been Locked [tnbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.011783960720130934
2025-11-29T12:37:25.074643,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grail Googie Chrome) , | (oemien mater meee le-com/mail/U/0/?ogbl#inbox/EMicqz@dzcpN@zrxfghRXiZpjZBrqVbV = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | ??Your Account Has Been Locked [tnbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.007832422586520947
2025-11-29T12:37:27.784154,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grade Googie Chrome) \ BE TOCR OX) tradi Googie Chrome) | (oesrmen mater mene) Se See Gam a rcom/mail/u/0/2ogbi#tinbox/EMicgz@dzcpN@zrxtghRXtZpjZPrqVbV = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | eS Your Account Has Been Locked [inbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.009380234505862646
2025-11-29T12:37:30.238796,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grail Googie Chrome) \ | See EpNG@ rxtghRXtZpycPrqvbv) eS % pcom/meail/u/O/2ogblzinbox/EMfcqz@dzcpN@zrxtghRxXIZpjZPrqV by, = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | ??Your Account Has Been Locked [tnbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.009171075837742505
2025-11-29T12:37:32.371875,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"ol ??(Grade Googie Chrome) \ Bee emai a eee ne comm COTM Mal/07/0)2 OODIZINDOX/EMcaz OdzcpNOZXtONRXIZDIZPrqVDY| = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | eS Your Account Has Been Locked [inbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.012410071942446045
2025-11-29T12:37:34.507541,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grail Googie Chrome) \ | erase RIZOIZAraVOY) = [4 Corea QUSecurch Maske 83 ?) Gunton i le??om/mail/u/0/20gbl#inbox/EMtcqz@dzcpNO@zrxfghRXZpjZBrqVbV) = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | a Your Account Has Been Locked [tnbox x) sInbox 481 | xx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed _ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.009949409780775718
2025-11-29T12:37:36.579568,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grail Googie Chrome) \ , CLEA SEH ~~. pcom/meail/u/O/2ogblzinbox/EMfcqz@dzcpN@zrxtghRxXIZpjZPrqV by, = [4 Gmail Q_ Search mail ' j ??@ ? 8 |S @: | 2 Compose | ??Your Account Has Been Locked [tnbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.009392265193370166
2025-11-29T12:37:38.194065,snapshot,0,0,tk,,,,"(Goren Googie Chrome) OCRESR}. (Grell Googie Chrome) \y CLEA SOHN iiceount a) meee e-com/mail/U/0/?ogbi#inbox/EMicgz@dzcpNO@zrxfghRXTZpjZBrqVbV = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | ??Your Account Has Been Locked [tnbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.010562180579216355
2025-11-29T12:37:40.754675,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"??€?€?€? _ BI ICLEA SOUN acount a) mond) Se : comfra/U Kyzoguetmbos/Ovaogz @dicpNO zrxighhXIZpsZBrqVb) = Grad QU Secwch ran} oe 03, ? o 5 . Yr om mall:googie.com/mail/u/0/zogbl#inbox/EMfcgzOdzcpN@zrxtghRXIZpjZPrqVbV, = [4 Gmail Q. Search mail ' j < 8a ? owl @& : | 2 Compose | eS Your Account Has Been Locked [inbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.01059001512859304
2025-11-29T12:37:43.192978,snapshot,0,0,Inbox (481) - affafahmad79@gmail.com - Gmail - Google Chrome,,,,", Bea oer caren aed int meee |e-com/mail/u/O/2ogbl#inbox = [4 Gmail Q. Search mail ' j O-~ ?c i: | 2 Compose | ~ ~ O vw Affaf Anmad New Invoice #4482 Due Imme & siInbox 481 | : ee Ol vw Affaf Anmad Alert: Unusual Transaction Att vv Starred ss ? Snoozed Ol vw Affaf Anmad Subject: Urgent: Your Account f> Sent Ol vw Affaf Anmad HR Payroll Notification - Hi, W D) Drafts O x Affaf Ahmad Delivery Attempt Failed - A pa (Purchases 25 : Ol vw Affaf Anmad Mailbox Storage Exceeded - \ v More 0 x Affaf Anmad Bank Alert: Unusual Debit Atte Labels + Ol vw Affaf Anmad Your Account Has Been Locke Ol x Affaf Ahmad URGENT: Password Reset Rec Ol x Whiskit Cat Food A shipment from order #8369 Ol x Whiskit Cat Food Order #8369 confirmed - Whi Ol x Coursera Community Weekly Coursera Support & C Ol wv Temu Help us protect your Temu act",0,0.041678224687933425
2025-11-29T12:37:45.259943,snapshot,0,0,Bank Alert: Unusual Debit Attempt - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"== sss eee ? en CMe: METail Google-com/mail/u/0/:ogbitinbox/EMicgz@dzcpNRIpLVvhGpmLWazbiGtid = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | ?? mbox er Bank Alert: Unusual Debit Attempt [Inbox x xx Starred oO Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed E> Sent We stopped a suspicious debit of $1,240.00 from your account. al Drafts Confirm that this transaction is yours: | Purchases 25 Confirm Transaction > ??More htip://example-phish.test/bank-check If not verified, your card may be disabled. Labels +",0,0.03668463611859838
2025-11-29T12:37:47.334535,snapshot,0,0,Bank Alert: Unusual Debit Attempt - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"| a en 53 & : | ~ ~com/mail/u/O/2ogbl#inbox/EMfcgz@dzcpNRplVvhGpmLWagzDiGtld = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | OO Bank Alert: Unusual Debit Attempt [Inbox x sInbox 481 | xx Starred oO Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed E> Sent We stopped a suspicious debit of $1,240.00 from your account. al Drafts Confirm that this transaction is yours: | Purchases 25 Confirm Transaction > ??More htip://example-phish.test/bank-check If not verified, your card may be disabled. Labels +",0,0.0362785576658409
2025-11-29T12:37:49.609010,snapshot,0,0,Bank Alert: Unusual Debit Attempt - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"| a en 53 & : _| CECE Oey} Ne | ??~com/mail/u/O/2ogbl#inbox/EMfcgz@dzcpNRplVvhGpmLWagzDiGtld = [4 Gmail Q_ Search mail ' | ? ? ? B/S @ : | 2 Compose | ?? mbox er Bank Alert: Unusual Debit Attempt [Inbox x nbox xx Starred oO Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed E> Sent We stopped a suspicious debit of $1,240.00 from your account. al Drafts Confirm that this transaction is yours: | Purchases 25 Confirm Transaction > ??More htip://example-phish.test/bank-check If not verified, your card may be disabled. Labels +",0,0.03701420530688823
2025-11-29T12:37:51.716312,snapshot,0,0,Bank Alert: Unusual Debit Attempt - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"| a en 53 & : | Gairenther ??~com/mail/u/O/2ogbl#inbox/EMfcgz@dzcpNRplVvhGpmLWagzDiGtld = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | OO Bank Alert: Unusual Debit Attempt [Inbox x sInbox 481 | xx Starred oO Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed E> Sent We stopped a suspicious debit of $1,240.00 from your account. CD) Drafts Confirm that this transaction is yours: | Purchases 25 Confirm Transaction > ??More htip://example-phish.test/bank-check If not verified, your card may be disabled. Labels +",0,0.03666935700834006
2025-11-29T12:37:53.987048,snapshot,0,0,Bank Alert: Unusual Debit Attempt - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"| a a 93 db : Ba TOCRTU%). Pa on S3 2: | Garenther, Oe | ??~com/mail/u/O/2ogbl#inbox/EMfcgz@dzcpNRplVvhGpmLWagzDiGtld = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | ?? mbox er Bank Alert: Unusual Debit Attempt [Inbox x nbox xx Starred oO Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed E> Sent We stopped a suspicious debit of $1,240.00 from your account. al Drafts Confirm that this transaction is yours: | Purchases 25 Confirm Transaction > ??More htip://example-phish.test/bank-check If not verified, your card may be disabled. Labels +",0,0.037142857142857144
2025-11-29T12:37:56.041729,snapshot,0,0,Bank Alert: Unusual Debit Attempt - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"| a a 93 | hb : , > =ommmall:googie.com/mail/u/0/2ogbl#inbox/EMfcgz@dzcpNRJ pl VvhGpmLWagzbiGtld = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | OO Bank Alert: Unusual Debit Attempt [Inbox x sInbox 481 | xx Starred oO Affaf Ahmad <affafahmadd@gmail.com> tome v @? Snoozed E> Sent We stopped a suspicious debit of $1,240.00 from your account. al Drafts Confirm that this transaction is yours: | Purchases 25 Confirm Transaction > ??More htip://example-phish.test/bank-check If not verified, your card may be disabled. Labels +",0,0.03583399840383081
2025-11-29T12:37:58.840672,snapshot,0,0,Inbox (481) - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"| segs ?= aoe SOOM GET] coven oo tata ee ERE C??OTN/ mail/0/0/cogbItinbox = [4 Gmail Q_ Search mail ' | O-~ ?c i: | 2 Compose | . ~ O vw Affaf Anmad New Invoice #4482 Due Imme ? Inbox 481 ; OO Ol x Affaf Ahmad Alert: Unusual Transaction Att vr Starred a ? Snoozed Ol x Affaf Ahmad Subject: Urgent: Your Account f> Sent 0 x Affaf Anmad HR Payroll Notification - Hi, W D Drafts O x Affaf Anmad Delivery Attempt Failed - A pa | Purchases 25 : Ol x Affaf Ahmad Mailbox Storage Exceeded - ? vy More a Ol x Affaf Ahmad Bank Alert: Unusual Debit Atte Labels + Ol x Affaf Ahmad Your Account Has Been Locke Ol x Affaf Ahmad URGENT: Password Reset Rec Ol x Whiskit Cat Food A shipment from order #8369 Ol x Whiskit Cat Food Order #8369 confirmed - Whi: Ol x Coursera Community Weekly Coursera Support & C Ol wv Temu Help us protect your Temu act",0,0.04330196749358426
2025-11-29T12:38:02.137511,snapshot,0,0,Inbox (481) - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"OCREAR}: | sags ?= 200 SOOM GET] covest oo tata ee ERE CCC! 1 Ba PrmayOX/cogbeaboxts H Grad Q??nsch may] Omeece] 2 Composa) Ne Ovw Affat Anirisd New invosce ?4422 Due bnme ? br) a en ? Me: METail cooglecomymail/u/0/2o0gbitinbox = [4 Gmail Q_ Search mail ' j O-~ ?c i: | 2 Compose | ~ ~ O vw Affaf Anmad New Invoice #4482 Due Imme & siInbox 481 | : ee Ol vw Affaf Anmad Alert: Unusual Transaction Att vv Starred ss ? Snoozed Ol vw Affaf Anmad Subject: Urgent: Your Account f> Sent Ol vw Affaf Anmad HR Payroll Notification - Hi, W D) Drafts O x Affaf Ahmad Delivery Attempt Failed - A pa (Purchases 25 : Ol vw Affaf Anmad Mailbox Storage Exceeded - \ v More eT Ol x Affaf Ahmad Bank Alert: Unusual Debit Atte Labels + Ol vw Affaf Anmad Your Account Has Been Locke Ol vw Affaf Anmad URGENT: Password Reset Rec iO x Whiskit Cat Food A shipment from order #8369 Ol x Whiskit Cat Food Order #8369 confirmed - Whi Ol x Coursera Community Weekly Coursera Support & C Ol wv Temu Help us protect your Temu act",0,0.04317142857142857
2025-11-29T12:38:04.499769,snapshot,0,0,New Invoice #4482 Due Immediately - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"OCR EAS: OCREARY: | sg ?2 200 SOOM GET) covent co tata ee ERECCC 1 [Ne Ovw Affat Ansind New snvosce ?4422 Due brme ? br] a) en CMe: MEail Googlecom/mail/u/O/7ogbitinbox/EMicgz@dzcpNbZGgI TBRKOB]XMVIIxsNs = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | TS New Invoice #4482 Due Immediately (nb sInbox 481 | xx Starred (2) Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed CO E> Sent From: billing@pay-invoices-online.net D) Drafts Hello, Your recent invoice is overdue. Please download the file below to av (Purchases 25 ? Attached: invoice_4482.zip v More Contact support if you have questions. Labels + Billing Team (ZIP file is fake ??don't actually attach anything.)",0,0.041817425660220425
2025-11-29T12:38:06.879166,snapshot,0,0,New Invoice #4482 Due Immediately - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grane Googe Chron , Ba LOCRED% OCR EAS: OCREARY: | 39) +2 200 SOOM GET) Covent co tata ed) ON 7 =ommmall:googie.com/mail/u/0/2ogbl#inbox/EMicgz@dzcpNbZglIBRK@BiXmVrIxsNS = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | TS New Invoice #4482 Due Immediately (nb sInbox 481 | xx Starred (2) Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed CO E> Sent From: billing@pay-invoices-online.net D) Drafts Hello, Your recent invoice is overdue. Please download the file below to av (Purchases 25 ? Attached: invoice_4482.zip v More Contact support if you have questions. Labels + Billing Team (ZIP file is fake ??don't actually attach anything.)",0,0.04110965487112276
2025-11-29T12:38:09.062403,snapshot,0,0,New Invoice #4482 Due Immediately - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grande Googe Chron , | a ee Gaara _ ~com/mail/u/O/2ogbl#inbox/EMicgz@dzcpNbZgl IBRK@BixmVrlxsNs = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | TS New Invoice #4482 Due Immediately (nb sInbox 481 | xx Starred (2) Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed CO E> Sent From: billing@pay-invoices-online.net D) Drafts Hello, Your recent invoice is overdue. Please download the file below to av (Purchases 25 ? Attached: invoice_4482.zip v More Contact support if you have questions. Labels + Billing Team (ZIP file is fake ??don't actually attach anything.)",0,0.03736453201970443
2025-11-29T12:38:11.424090,snapshot,0,0,New Invoice #4482 Due Immediately - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grane Googe Chrorria , BET OCRIOX): Grande Googe Chron] a ee Gara??ON woe neea2 DD ??acom/mail/u/O/2ogblzinbox/EMicgz@dzcpNbZgl IBRK@BixXmVrlxsNs = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | Go inbox SC New Invoice #4482 Due Immediately (nb xx Starred (2) Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed CO E> Sent From: billing@pay-invoices-online.net D) Drafts Hello, Your recent invoice is overdue. Please download the file below to av (Purchases 25 ? Attached: invoice_4482.zip v More Contact support if you have questions. Labels + Billing Team (ZIP file is fake ??don't actually attach anything.)",0,0.039434048379735284
2025-11-29T12:38:13.180864,snapshot,0,0,New Invoice #4482 Due Immediately - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grail p Googie Chrome! \ | Se NO men SONDZ gL BRK@ GaxmVrtoNe) CRANE HO a ~com/mail/u/O/2ogbl#inbox/EMicgz@dzcpNbZgl IBRK@BixmVrlxsNs = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | TS New Invoice #4482 Due Immediately (nb sInbox 481 | xx Starred (2) Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed CO E> Sent From: billing@pay-invoices-online.net D) Drafts Hello, Your recent invoice is overdue. Please download the file below to av (Purchases 25 ? Attached: invoice_4482.zip v More Contact support if you have questions. Labels + Billing Team (ZIP file is fake ??don't actually attach anything.)",0,0.04022191400832177
2025-11-29T12:38:15.418435,snapshot,0,0,tk,,,,"(Grands Googe Chron eee EpNDZg1 BRK @ BamVrtcxNis) ACERS Catane HIE ??acom/mail/u/O/2ogblzinbox/EMicgz@dzcpNbZgl IBRK@BixXmVrlxsNs = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | TS New Invoice #4482 Due Immediately (nb sInbox 481 | xx Starred (2) Affaf Ahmad <affafahmadd@gmail.com> tome v @? = Snoozed CO E> Sent From: billing@pay-invoices-online.net D) Drafts Hello, Your recent invoice is overdue. Please download the file below to av (Purchases 25 ? Attached: invoice_4482.zip v More Contact support if you have questions. Labels + Billing Team (ZIP file is fake ??don't actually attach anything.)",0,0.03997208003722662
2025-11-29T12:38:18.454229,snapshot,0,0,Inbox (481) - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"BEPACERS Cote Hie me nconny rl/u//20q biz bon/Ovacg t@dzephhZg Se BRK BaxXmiVrbexhes = (4 Geran OT Search rial en CM: METail coogle-com/mail/u/0/zogbitinbox/EMicqz@dzcp N@zixtghRXIiZpjiZera vb = [4 Gmail Q_ Search mail ' j O-~ ?c i: | 2 Compose | ~ ~ O vw Affaf Anmad New Invoice #4482 Due Imme & siInbox 481 | : ee Ol vw Affaf Anmad Alert: Unusual Transaction Att vv Starred ss ? Snoozed Ol vw Affaf Anmad Subject: Urgent: Your Account f> Sent Ol vw Affaf Anmad HR Payroll Notification - Hi, W D) Drafts O x Affaf Ahmad Delivery Attempt Failed - A pa (Purchases 25 : Ol vw Affaf Anmad Mailbox Storage Exceeded - \ v More eT Ol x Affaf Ahmad Bank Alert: Unusual Debit Atte Labels + 0 x Affaf Anmad Your Account Has Been Locke Ol vw Affaf Anmad URGENT: Password Reset Rec Ol x Whiskit Cat Food A shipment from order #8369 Ol x Whiskit Cat Food Order #8369 confirmed - Whi Ol x Coursera Community Weekly Coursera Support & C Ol wv Temu Help us protect your Temu act",0,0.04342085743954903
2025-11-29T12:38:20.837428,snapshot,0,0,Your Account Has Been Locked - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"OCREENT BIPACERS Cote His me oonny HAU/20N bez bor Overy rn Bat @dzephh7g Se ORK GaxXmiVrbexhes = (4 Geran OT Sewch rod en Se en CMe: METail cooglecom/mail/u/0/zogbitinbox/EMicqz@dzcp N@zixtghRXIiZpiZera vb = [4 Gmail Q_ Search mail ' j < 8a ? owl @& : | 2 Compose | ??Your Account Has Been Locked [tnbox x) sInbox 481 | yx Starred oO Affaf Ahmad <affafahmadd@gmail.com> ""| ""tome v @? = Snoozed ~ E> Sent D Drafts Your account has been temporarily locked due to suspicious login at Verify your information to regain access: (Purchases 25 Verify Now: http://example-phish.test/verify v More Failure to verify may cause data loss. Support Team Labels +",0,0.011846153846153847
2025-11-29T12:38:23.616674,snapshot,0,0,Inbox (481) - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"(Grau Googie Cron , mer oME Mall: googie.com/mail/u/O/Zogbi#inboxt = [4 Gmail Q_ Search mail ' | O-~ ?c : | 2 Compose | EE, Ol x Discord theflash2k mentioned you ir & siInbox 481 | yr Starred Ol x Discord theflash2k mentioned you ir ? _ Snoozed Ol x Discord theflash2k mentioned you ir E> Sent Ol x Discord hash3lizer mentioned you ir C1 Drafts i S Ol x Discord sa_coordinator mentioned y f] Purchases BO ? More C1 x Coursera Community Weekly Coursera Support & Ol x Whiskit Cat Food A shipment from order #682 Labels + is < Ol x Whiskit Cat Food Order #6826 confirmed - WI C1 x Coursera Community Weekly Coursera Support & Ol x Whiskit Cat Food A shipment from order #657 Ol x Whiskit Cat Food Order #6576 confirmed - Whi: C1 x Coursera Community Weekly Coursera Support & [] sx??Google Maps Your review reached 50 viev",0,0.010000000000000002
2025-11-29T12:38:25.524183,snapshot,0,0,Order #6826 confirmed - affafahmad79@gmail.com - Gmail - Google Chrome,,,,| Ge Sa OS fal 93 & | a7 om mall:googie.com/mail/u/0/2ogbl#inbox/EMfcgz@cqh itMRaGILObKGDGDNIKlWdG = [M4 Gmail Q. Search mail | 2 Compose ? 8 ? b@/|&@ @& : ge Order #6826 confirmed (Inbox x) & siInbox 480 | vv Starred (2) Whiskit Cat Food <info@whiskit.com.pk> tome v @? = Snoozed CO E> Sent Drafts . . D Whiskit | (Purchases 25 vy More Thank you Labels + We're getting y: been sent. | View your ? Order summ,0,0.012009803921568628
2025-11-29T12:38:27.487828,snapshot,0,0,Order #6826 confirmed - affafahmad79@gmail.com - Gmail - Google Chrome,,,,(Gnogie Chrome j _| CECE ED Ne DONE B Bas Onder FONE con fried ??com/mail/u/0/2 og bi#inbox/EMicgz@cqhiitMRaGiLObKgDGDNIKIWG = [4 Gmail Q_ Search mail | 2 Compose | ??8 Oo 8/8 B : & siInbox 480 | xx Starred Order summ @? = Snoozed f> Sent | atti Whi i C1 Drafts | | 3LB (Purchases 25 vy More Labels +,0,0.018666666666666668
2025-11-29T12:38:29.171780,snapshot,0,0,Order #6826 confirmed - affafahmad79@gmail.com - Gmail - Google Chrome,,,,Falcon tot a CO) mail/a/0/cogbitinbox/EMicazOcah Lt MRaGHLODKGDGDNIKIWG = [4 Gmail Q. Search mail | 2 Compose | ??8 Oo 8/8 B : & siInbox 480 | xx Starred Order summ @? = Snoozed > Seni | atti Whi i C1 Drafts | | 3LB (Purchases 25 v More Labels +,0,0.017959183673469388
2025-11-29T12:38:32.108423,snapshot,0,0,Inbox (480) - affafahmad79@gmail.com - Gmail - Google Chrome,,,,"| Reps ee OS By): 3 b (Googie Chron , BE LOCRSEX): Falcon tot'a CO) maul/aXoog betinbox/Uvicar Ocal Lt} NN SM (Gasnvemteranesci uses aaa mamgooglecom/mail/u/0/Zogbl#inbox = [4 Gmail Q_ Search mail ' | O-~ ?c : | 2 Compose | EE, Ol x Discord theflash2k mentioned you ir & siInbox 480 | yr Starred Ol x Discord theflash2k mentioned you ir ? _ Snoozed Ol x Discord theflash2k mentioned you ir E> Sent Ol x Discord hash3lizer mentioned you ir C1 Drafts i S Ol x Discord sa_coordinator mentioned y (Purchases 25 ? More iO + Coursera Community Weekly Coursera Support & Ol x Whiskit Cat Food A shipment from order #682 Labels + Ol x Whiskit Cat Food Order #6826 confirmed - Whi C1 x Coursera Community Weekly Coursera Support & Ol x Whiskit Cat Food A shipment from order #657 Ol x Whiskit Cat Food Order #6576 confirmed - Whi: C1 x Coursera Community Weekly Coursera Support & [] sx??Google Maps Your review reached 50 viev",0,0.010784313725490198
2025-11-29T12:38:35.055265,snapshot,0,0,Inbox (480) - affafahmad79@gmail.com - Gmail - Google Chrome,,,,LS | ? = TOGRETY | Reps os OS By3 b tsaogie Chron GELOCRSDG: Fukcon| . Be [tora CO) mau l/aXoog betnbox/U cat Ocal 1) NN D4) ON | om mall:googie.com/mail/u/O/2ogbl#inbox = [4 Gmail Q_ Search mail ' | O-~ ?c : | 2 Compose | ? 7 O x Whiskit Cat Food A shipment from order #682 sInbox 480 | A Ol x Whiskit Cat Food Order #6826 confirmed - Whi yx Starred ee ? Snoozed C1 x Coursera Community Weekly Coursera Support & E> Sent Ol x Whiskit Cat Food A shipment from order #657 D Drafts Ol x Whiskit Cat Food Order #6576 confirmed - Whi: (Purchases 25 C1 x Coursera Community Weekly Coursera Support & vy More a C1 +x Google Maps Your review reached 50 vie Labels + Cl x Apple Introducing the all-new Apr C1 x Coursera Community Weekly Coursera Support & 0 + foodpanda Thanks for your order! - Ord Ol x foodpanda Your order has been placed. Cl x Apple The latest generation of iPh Cl x Apple @ Last chance: Save on Ma,0,0.012417582417582418
